,user_id,converted,event,datetime
22,U_246464066729,0,apply_filter,2018-09-02 10:05:09
34,U_246464066729,0,apply_filter,2018-09-02 13:17:45
37,U_246464066729,0,click_article_after_search,2018-09-02 14:13:25
13,U_246464066729,0,click_article_after_search,2018-09-02 17:13:50
27,U_246464066729,0,click_article_after_search,2018-09-02 18:32:33
16,U_246464066729,0,click_article_after_search,2018-09-02 19:10:08
18,U_246464066729,0,apply_filter,2018-09-02 19:32:29
26,U_246464066729,0,apply_filter,2018-09-02 20:19:46
2,U_246464066729,0,search,2018-09-02 22:39:19
15,U_246464066729,0,click_article_after_search,2018-09-03 01:34:43
0,U_246464066729,0,search,2018-09-03 02:46:21
8,U_246464066729,0,search,2018-09-03 03:25:29
32,U_246464066729,0,apply_filter,2018-09-03 03:36:00
47,U_246464066729,0,click_article_after_search,2018-09-03 07:48:44
49,U_246464066729,0,apply_filter,2018-09-03 08:09:15
42,U_246464066729,0,click_article_after_search,2018-09-03 10:26:18
19,U_246464066729,0,apply_filter,2018-09-03 18:43:45
5,U_246464066729,0,search,2018-09-03 21:32:06
35,U_246464066729,0,click_article_after_search,2018-09-03 22:54:30
46,U_246464066729,0,click_article_after_search,2018-09-03 23:34:16
23,U_246464066729,0,click_article_after_search,2018-09-03 23:57:23
24,U_246464066729,0,apply_filter,2018-09-04 02:14:36
31,U_246464066729,0,click_article_after_search,2018-09-04 03:30:56
48,U_246464066729,0,click_article_after_search,2018-09-04 03:32:03
4,U_246464066729,0,search,2018-09-04 03:49:29
10,U_246464066729,0,search,2018-09-04 07:12:30
28,U_246464066729,0,click_article_after_search,2018-09-04 07:28:46
29,U_246464066729,0,click_article_after_search,2018-09-04 10:46:34
30,U_246464066729,0,click_article_after_search,2018-09-04 11:13:26
14,U_246464066729,0,apply_filter,2018-09-04 11:40:07
25,U_246464066729,0,apply_filter,2018-09-04 14:24:39
9,U_246464066729,0,search,2018-09-04 19:54:11
6,U_246464066729,0,search,2018-09-04 21:26:21
44,U_246464066729,0,click_article_after_search,2018-09-04 22:07:27
21,U_246464066729,0,apply_filter,2018-09-04 23:28:06
7,U_253649987557,0,search,2018-09-01 14:20:36
3,U_253649987557,0,search,2018-09-01 14:51:52
12,U_253649987557,0,search,2018-09-01 14:58:40
1,U_253649987557,0,search,2018-09-01 15:18:09
17,U_253649987557,0,search,2018-09-01 16:19:37
20,U_253649987557,0,search,2018-09-01 22:40:18
11,U_253649987557,0,search,2018-09-02 00:40:21
22,U_253649987557,0,search,2018-09-02 10:05:09
13,U_253649987557,0,search,2018-09-02 17:13:50
16,U_253649987557,0,search,2018-09-02 19:10:08
18,U_253649987557,0,search,2018-09-02 19:32:29
2,U_253649987557,0,search,2018-09-02 22:39:19
15,U_253649987557,0,search,2018-09-03 01:34:43
0,U_253649987557,0,search,2018-09-03 02:46:21
8,U_253649987557,0,search,2018-09-03 03:25:29
19,U_253649987557,0,search,2018-09-03 18:43:45
5,U_253649987557,0,search,2018-09-03 21:32:06
23,U_253649987557,0,search,2018-09-03 23:57:23
4,U_253649987557,0,search,2018-09-04 03:49:29
10,U_253649987557,0,search,2018-09-04 07:12:30
14,U_253649987557,0,search,2018-09-04 11:40:07
9,U_253649987557,0,search,2018-09-04 19:54:11
6,U_253649987557,0,search,2018-09-04 21:26:21
21,U_253649987557,0,search,2018-09-04 23:28:06
7,U_26397423905,1,search,2018-09-01 14:20:36
3,U_26397423905,1,search,2018-09-01 14:51:52
12,U_26397423905,1,search,2018-09-01 14:58:40
1,U_26397423905,1,search,2018-09-01 15:18:09
17,U_26397423905,1,search,2018-09-01 16:19:37
20,U_26397423905,1,search,2018-09-01 22:40:18
11,U_26397423905,1,search,2018-09-02 00:40:21
22,U_26397423905,1,search,2018-09-02 10:05:09
13,U_26397423905,1,search,2018-09-02 17:13:50
27,U_26397423905,1,apply_filter,2018-09-02 18:32:33
16,U_26397423905,1,search,2018-09-02 19:10:08
18,U_26397423905,1,search,2018-09-02 19:32:29
26,U_26397423905,1,click_article_after_search,2018-09-02 20:19:46
2,U_26397423905,1,search,2018-09-02 22:39:19
15,U_26397423905,1,search,2018-09-03 01:34:43
0,U_26397423905,1,search,2018-09-03 02:46:21
8,U_26397423905,1,search,2018-09-03 03:25:29
19,U_26397423905,1,search,2018-09-03 18:43:45
5,U_26397423905,1,search,2018-09-03 21:32:06
23,U_26397423905,1,click_article_after_search,2018-09-03 23:57:23
24,U_26397423905,1,click_article_after_search,2018-09-04 02:14:36
4,U_26397423905,1,search,2018-09-04 03:49:29
10,U_26397423905,1,search,2018-09-04 07:12:30
28,U_26397423905,1,click_article_after_search,2018-09-04 07:28:46
29,U_26397423905,1,click_article_after_search,2018-09-04 10:46:34
14,U_26397423905,1,search,2018-09-04 11:40:07
25,U_26397423905,1,apply_filter,2018-09-04 14:24:39
9,U_26397423905,1,search,2018-09-04 19:54:11
6,U_26397423905,1,search,2018-09-04 21:26:21
21,U_26397423905,1,search,2018-09-04 23:28:06
7,U_265470129402,1,search,2018-09-01 14:20:36
3,U_265470129402,1,search,2018-09-01 14:51:52
12,U_265470129402,1,click_article_after_search,2018-09-01 14:58:40
1,U_265470129402,1,search,2018-09-01 15:18:09
17,U_265470129402,1,click_article_after_search,2018-09-01 16:19:37
20,U_265470129402,1,click_article_after_search,2018-09-01 22:40:18
11,U_265470129402,1,click_article_after_search,2018-09-02 00:40:21
22,U_265470129402,1,apply_filter,2018-09-02 10:05:09
13,U_265470129402,1,click_article_after_search,2018-09-02 17:13:50
27,U_265470129402,1,click_article_after_search,2018-09-02 18:32:33
16,U_265470129402,1,click_article_after_search,2018-09-02 19:10:08
18,U_265470129402,1,click_article_after_search,2018-09-02 19:32:29
26,U_265470129402,1,click_article_after_search,2018-09-02 20:19:46
2,U_265470129402,1,search,2018-09-02 22:39:19
15,U_265470129402,1,click_article_after_search,2018-09-03 01:34:43
0,U_265470129402,1,search,2018-09-03 02:46:21
8,U_265470129402,1,search,2018-09-03 03:25:29
19,U_265470129402,1,click_article_after_search,2018-09-03 18:43:45
5,U_265470129402,1,search,2018-09-03 21:32:06
23,U_265470129402,1,click_article_after_search,2018-09-03 23:57:23
24,U_265470129402,1,click_article_after_search,2018-09-04 02:14:36
4,U_265470129402,1,search,2018-09-04 03:49:29
10,U_265470129402,1,search,2018-09-04 07:12:30
28,U_265470129402,1,click_article_after_search,2018-09-04 07:28:46
29,U_265470129402,1,apply_filter,2018-09-04 10:46:34
30,U_265470129402,1,click_article_after_search,2018-09-04 11:13:26
14,U_265470129402,1,click_article_after_search,2018-09-04 11:40:07
25,U_265470129402,1,apply_filter,2018-09-04 14:24:39
9,U_265470129402,1,search,2018-09-04 19:54:11
6,U_265470129402,1,search,2018-09-04 21:26:21
21,U_265470129402,1,click_article_after_search,2018-09-04 23:28:06
7,U_273072022445,1,apply_filter,2018-09-01 14:20:36
3,U_273072022445,1,apply_filter,2018-09-01 14:51:52
12,U_273072022445,1,apply_filter,2018-09-01 14:58:40
1,U_273072022445,1,search,2018-09-01 15:18:09
17,U_273072022445,1,apply_filter,2018-09-01 16:19:37
11,U_273072022445,1,apply_filter,2018-09-02 00:40:21
13,U_273072022445,1,apply_filter,2018-09-02 17:13:50
16,U_273072022445,1,apply_filter,2018-09-02 19:10:08
2,U_273072022445,1,search,2018-09-02 22:39:19
15,U_273072022445,1,click_article_after_search,2018-09-03 01:34:43
0,U_273072022445,1,search,2018-09-03 02:46:21
8,U_273072022445,1,apply_filter,2018-09-03 03:25:29
5,U_273072022445,1,click_article_after_search,2018-09-03 21:32:06
4,U_273072022445,1,apply_filter,2018-09-04 03:49:29
10,U_273072022445,1,apply_filter,2018-09-04 07:12:30
14,U_273072022445,1,apply_filter,2018-09-04 11:40:07
9,U_273072022445,1,apply_filter,2018-09-04 19:54:11
6,U_273072022445,1,apply_filter,2018-09-04 21:26:21
7,U_274738447828,0,search,2018-09-01 14:20:36
3,U_274738447828,0,search,2018-09-01 14:51:52
12,U_274738447828,0,search,2018-09-01 14:58:40
1,U_274738447828,0,search,2018-09-01 15:18:09
17,U_274738447828,0,search,2018-09-01 16:19:37
43,U_274738447828,0,click_article_after_search,2018-09-01 16:47:38
36,U_274738447828,0,search,2018-09-01 19:27:21
33,U_274738447828,0,search,2018-09-01 19:31:22
40,U_274738447828,0,click_article_after_search,2018-09-01 20:12:17
39,U_274738447828,0,click_article_after_search,2018-09-01 21:44:23
38,U_274738447828,0,search,2018-09-01 21:45:39
20,U_274738447828,0,search,2018-09-01 22:40:18
41,U_274738447828,0,click_article_after_search,2018-09-01 23:54:31
11,U_274738447828,0,search,2018-09-02 00:40:21
22,U_274738447828,0,search,2018-09-02 10:05:09
34,U_274738447828,0,search,2018-09-02 13:17:45
37,U_274738447828,0,search,2018-09-02 14:13:25
13,U_274738447828,0,search,2018-09-02 17:13:50
27,U_274738447828,0,search,2018-09-02 18:32:33
16,U_274738447828,0,search,2018-09-02 19:10:08
18,U_274738447828,0,search,2018-09-02 19:32:29
26,U_274738447828,0,search,2018-09-02 20:19:46
2,U_274738447828,0,search,2018-09-02 22:39:19
15,U_274738447828,0,search,2018-09-03 01:34:43
0,U_274738447828,0,search,2018-09-03 02:46:21
8,U_274738447828,0,search,2018-09-03 03:25:29
32,U_274738447828,0,search,2018-09-03 03:36:00
42,U_274738447828,0,click_article_after_search,2018-09-03 10:26:18
19,U_274738447828,0,search,2018-09-03 18:43:45
5,U_274738447828,0,search,2018-09-03 21:32:06
35,U_274738447828,0,search,2018-09-03 22:54:30
23,U_274738447828,0,search,2018-09-03 23:57:23
24,U_274738447828,0,search,2018-09-04 02:14:36
31,U_274738447828,0,search,2018-09-04 03:30:56
4,U_274738447828,0,search,2018-09-04 03:49:29
10,U_274738447828,0,search,2018-09-04 07:12:30
28,U_274738447828,0,search,2018-09-04 07:28:46
29,U_274738447828,0,search,2018-09-04 10:46:34
30,U_274738447828,0,search,2018-09-04 11:13:26
14,U_274738447828,0,search,2018-09-04 11:40:07
25,U_274738447828,0,search,2018-09-04 14:24:39
9,U_274738447828,0,search,2018-09-04 19:54:11
6,U_274738447828,0,search,2018-09-04 21:26:21
21,U_274738447828,0,search,2018-09-04 23:28:06
0,U_280396891196,0,search,2018-09-03 02:46:21
7,U_282156367629,1,search,2018-09-01 14:20:36
3,U_282156367629,1,search,2018-09-01 14:51:52
12,U_282156367629,1,search,2018-09-01 14:58:40
1,U_282156367629,1,search,2018-09-01 15:18:09
17,U_282156367629,1,search,2018-09-01 16:19:37
20,U_282156367629,1,search,2018-09-01 22:40:18
11,U_282156367629,1,search,2018-09-02 00:40:21
22,U_282156367629,1,apply_filter,2018-09-02 10:05:09
13,U_282156367629,1,search,2018-09-02 17:13:50
27,U_282156367629,1,apply_filter,2018-09-02 18:32:33
16,U_282156367629,1,search,2018-09-02 19:10:08
18,U_282156367629,1,search,2018-09-02 19:32:29
26,U_282156367629,1,apply_filter,2018-09-02 20:19:46
2,U_282156367629,1,search,2018-09-02 22:39:19
15,U_282156367629,1,search,2018-09-03 01:34:43
0,U_282156367629,1,search,2018-09-03 02:46:21
8,U_282156367629,1,search,2018-09-03 03:25:29
19,U_282156367629,1,search,2018-09-03 18:43:45
5,U_282156367629,1,search,2018-09-03 21:32:06
23,U_282156367629,1,apply_filter,2018-09-03 23:57:23
24,U_282156367629,1,apply_filter,2018-09-04 02:14:36
4,U_282156367629,1,search,2018-09-04 03:49:29
10,U_282156367629,1,search,2018-09-04 07:12:30
14,U_282156367629,1,search,2018-09-04 11:40:07
25,U_282156367629,1,apply_filter,2018-09-04 14:24:39
9,U_282156367629,1,search,2018-09-04 19:54:11
6,U_282156367629,1,search,2018-09-04 21:26:21
21,U_282156367629,1,apply_filter,2018-09-04 23:28:06
7,U_294048222379,0,search,2018-09-01 14:20:36
3,U_294048222379,0,search,2018-09-01 14:51:52
12,U_294048222379,0,search,2018-09-01 14:58:40
1,U_294048222379,0,search,2018-09-01 15:18:09
17,U_294048222379,0,search,2018-09-01 16:19:37
33,U_294048222379,0,search,2018-09-01 19:31:22
20,U_294048222379,0,search,2018-09-01 22:40:18
11,U_294048222379,0,search,2018-09-02 00:40:21
22,U_294048222379,0,search,2018-09-02 10:05:09
34,U_294048222379,0,search,2018-09-02 13:17:45
13,U_294048222379,0,search,2018-09-02 17:13:50
27,U_294048222379,0,search,2018-09-02 18:32:33
16,U_294048222379,0,search,2018-09-02 19:10:08
18,U_294048222379,0,search,2018-09-02 19:32:29
26,U_294048222379,0,search,2018-09-02 20:19:46
2,U_294048222379,0,search,2018-09-02 22:39:19
15,U_294048222379,0,search,2018-09-03 01:34:43
0,U_294048222379,0,search,2018-09-03 02:46:21
8,U_294048222379,0,search,2018-09-03 03:25:29
32,U_294048222379,0,search,2018-09-03 03:36:00
19,U_294048222379,0,search,2018-09-03 18:43:45
5,U_294048222379,0,search,2018-09-03 21:32:06
35,U_294048222379,0,search,2018-09-03 22:54:30
23,U_294048222379,0,search,2018-09-03 23:57:23
24,U_294048222379,0,search,2018-09-04 02:14:36
31,U_294048222379,0,search,2018-09-04 03:30:56
4,U_294048222379,0,search,2018-09-04 03:49:29
10,U_294048222379,0,search,2018-09-04 07:12:30
28,U_294048222379,0,search,2018-09-04 07:28:46
29,U_294048222379,0,search,2018-09-04 10:46:34
30,U_294048222379,0,search,2018-09-04 11:13:26
14,U_294048222379,0,search,2018-09-04 11:40:07
25,U_294048222379,0,search,2018-09-04 14:24:39
9,U_294048222379,0,search,2018-09-04 19:54:11
6,U_294048222379,0,search,2018-09-04 21:26:21
21,U_294048222379,0,search,2018-09-04 23:28:06
7,U_297735677572,0,search,2018-09-01 14:20:36
3,U_297735677572,0,search,2018-09-01 14:51:52
12,U_297735677572,0,search,2018-09-01 14:58:40
1,U_297735677572,0,search,2018-09-01 15:18:09
17,U_297735677572,0,search,2018-09-01 16:19:37
43,U_297735677572,0,see_rarities,2018-09-01 16:47:38
36,U_297735677572,0,search,2018-09-01 19:27:21
33,U_297735677572,0,search,2018-09-01 19:31:22
40,U_297735677572,0,click_article_after_search,2018-09-01 20:12:17
39,U_297735677572,0,click_article_after_search,2018-09-01 21:44:23
38,U_297735677572,0,click_article_after_search,2018-09-01 21:45:39
20,U_297735677572,0,search,2018-09-01 22:40:18
41,U_297735677572,0,click_article_after_search,2018-09-01 23:54:31
11,U_297735677572,0,search,2018-09-02 00:40:21
22,U_297735677572,0,search,2018-09-02 10:05:09
34,U_297735677572,0,search,2018-09-02 13:17:45
37,U_297735677572,0,click_article_after_search,2018-09-02 14:13:25
13,U_297735677572,0,search,2018-09-02 17:13:50
27,U_297735677572,0,search,2018-09-02 18:32:33
16,U_297735677572,0,search,2018-09-02 19:10:08
18,U_297735677572,0,search,2018-09-02 19:32:29
26,U_297735677572,0,search,2018-09-02 20:19:46
2,U_297735677572,0,search,2018-09-02 22:39:19
15,U_297735677572,0,search,2018-09-03 01:34:43
0,U_297735677572,0,search,2018-09-03 02:46:21
8,U_297735677572,0,search,2018-09-03 03:25:29
32,U_297735677572,0,search,2018-09-03 03:36:00
42,U_297735677572,0,click_article_after_search,2018-09-03 10:26:18
19,U_297735677572,0,search,2018-09-03 18:43:45
5,U_297735677572,0,search,2018-09-03 21:32:06
35,U_297735677572,0,search,2018-09-03 22:54:30
23,U_297735677572,0,search,2018-09-03 23:57:23
24,U_297735677572,0,search,2018-09-04 02:14:36
31,U_297735677572,0,search,2018-09-04 03:30:56
4,U_297735677572,0,search,2018-09-04 03:49:29
10,U_297735677572,0,search,2018-09-04 07:12:30
28,U_297735677572,0,search,2018-09-04 07:28:46
29,U_297735677572,0,search,2018-09-04 10:46:34
30,U_297735677572,0,search,2018-09-04 11:13:26
14,U_297735677572,0,search,2018-09-04 11:40:07
25,U_297735677572,0,search,2018-09-04 14:24:39
9,U_297735677572,0,search,2018-09-04 19:54:11
6,U_297735677572,0,search,2018-09-04 21:26:21
21,U_297735677572,0,search,2018-09-04 23:28:06
7,U_297855776656,0,search,2018-09-01 14:20:36
3,U_297855776656,0,search,2018-09-01 14:51:52
1,U_297855776656,0,search,2018-09-01 15:18:09
2,U_297855776656,0,search,2018-09-02 22:39:19
0,U_297855776656,0,search,2018-09-03 02:46:21
8,U_297855776656,0,click_article_after_search,2018-09-03 03:25:29
5,U_297855776656,0,search,2018-09-03 21:32:06
4,U_297855776656,0,search,2018-09-04 03:49:29
9,U_297855776656,0,click_article_after_search,2018-09-04 19:54:11
6,U_297855776656,0,search,2018-09-04 21:26:21
7,U_298775693226,0,search,2018-09-01 14:20:36
3,U_298775693226,0,search,2018-09-01 14:51:52
12,U_298775693226,0,search,2018-09-01 14:58:40
1,U_298775693226,0,search,2018-09-01 15:18:09
17,U_298775693226,0,search,2018-09-01 16:19:37
43,U_298775693226,0,click_article_after_search,2018-09-01 16:47:38
36,U_298775693226,0,search,2018-09-01 19:27:21
33,U_298775693226,0,search,2018-09-01 19:31:22
40,U_298775693226,0,click_article_after_search,2018-09-01 20:12:17
39,U_298775693226,0,click_article_after_search,2018-09-01 21:44:23
38,U_298775693226,0,click_article_after_search,2018-09-01 21:45:39
20,U_298775693226,0,search,2018-09-01 22:40:18
41,U_298775693226,0,click_article_after_search,2018-09-01 23:54:31
11,U_298775693226,0,search,2018-09-02 00:40:21
45,U_298775693226,0,click_article_after_search,2018-09-02 08:40:57
22,U_298775693226,0,search,2018-09-02 10:05:09
34,U_298775693226,0,search,2018-09-02 13:17:45
37,U_298775693226,0,click_article_after_search,2018-09-02 14:13:25
13,U_298775693226,0,search,2018-09-02 17:13:50
27,U_298775693226,0,search,2018-09-02 18:32:33
16,U_298775693226,0,search,2018-09-02 19:10:08
18,U_298775693226,0,search,2018-09-02 19:32:29
26,U_298775693226,0,search,2018-09-02 20:19:46
2,U_298775693226,0,search,2018-09-02 22:39:19
15,U_298775693226,0,search,2018-09-03 01:34:43
0,U_298775693226,0,search,2018-09-03 02:46:21
8,U_298775693226,0,search,2018-09-03 03:25:29
32,U_298775693226,0,search,2018-09-03 03:36:00
42,U_298775693226,0,click_article_after_search,2018-09-03 10:26:18
19,U_298775693226,0,search,2018-09-03 18:43:45
5,U_298775693226,0,search,2018-09-03 21:32:06
35,U_298775693226,0,search,2018-09-03 22:54:30
46,U_298775693226,0,click_article_after_search,2018-09-03 23:34:16
23,U_298775693226,0,search,2018-09-03 23:57:23
24,U_298775693226,0,search,2018-09-04 02:14:36
31,U_298775693226,0,search,2018-09-04 03:30:56
4,U_298775693226,0,search,2018-09-04 03:49:29
10,U_298775693226,0,search,2018-09-04 07:12:30
28,U_298775693226,0,search,2018-09-04 07:28:46
29,U_298775693226,0,search,2018-09-04 10:46:34
30,U_298775693226,0,search,2018-09-04 11:13:26
14,U_298775693226,0,search,2018-09-04 11:40:07
25,U_298775693226,0,search,2018-09-04 14:24:39
9,U_298775693226,0,search,2018-09-04 19:54:11
6,U_298775693226,0,search,2018-09-04 21:26:21
44,U_298775693226,0,click_article_after_search,2018-09-04 22:07:27
21,U_298775693226,0,search,2018-09-04 23:28:06
7,U_302894495047,1,search,2018-09-01 14:20:36
3,U_302894495047,1,search,2018-09-01 14:51:52
53,U_302894495047,1,click_article_after_search,2018-09-01 14:57:10
12,U_302894495047,1,search,2018-09-01 14:58:40
1,U_302894495047,1,search,2018-09-01 15:18:09
17,U_302894495047,1,search,2018-09-01 16:19:37
43,U_302894495047,1,click_article_after_search,2018-09-01 16:47:38
36,U_302894495047,1,click_article_after_search,2018-09-01 19:27:21
33,U_302894495047,1,search,2018-09-01 19:31:22
40,U_302894495047,1,click_article_after_search,2018-09-01 20:12:17
39,U_302894495047,1,click_article_after_search,2018-09-01 21:44:23
38,U_302894495047,1,click_article_after_search,2018-09-01 21:45:39
20,U_302894495047,1,search,2018-09-01 22:40:18
41,U_302894495047,1,click_article_after_search,2018-09-01 23:54:31
11,U_302894495047,1,search,2018-09-02 00:40:21
52,U_302894495047,1,click_article_after_search,2018-09-02 01:43:43
45,U_302894495047,1,click_article_after_search,2018-09-02 08:40:57
22,U_302894495047,1,search,2018-09-02 10:05:09
34,U_302894495047,1,search,2018-09-02 13:17:45
37,U_302894495047,1,click_article_after_search,2018-09-02 14:13:25
13,U_302894495047,1,search,2018-09-02 17:13:50
54,U_302894495047,1,click_article_after_search,2018-09-02 17:23:57
27,U_302894495047,1,search,2018-09-02 18:32:33
16,U_302894495047,1,search,2018-09-02 19:10:08
18,U_302894495047,1,search,2018-09-02 19:32:29
26,U_302894495047,1,search,2018-09-02 20:19:46
2,U_302894495047,1,search,2018-09-02 22:39:19
15,U_302894495047,1,search,2018-09-03 01:34:43
50,U_302894495047,1,click_article_after_search,2018-09-03 01:35:31
0,U_302894495047,1,search,2018-09-03 02:46:21
8,U_302894495047,1,search,2018-09-03 03:25:29
32,U_302894495047,1,search,2018-09-03 03:36:00
47,U_302894495047,1,click_article_after_search,2018-09-03 07:48:44
56,U_302894495047,1,click_article_after_search,2018-09-03 08:00:55
49,U_302894495047,1,click_article_after_search,2018-09-03 08:09:15
42,U_302894495047,1,click_article_after_search,2018-09-03 10:26:18
55,U_302894495047,1,click_article_after_search,2018-09-03 10:44:33
19,U_302894495047,1,search,2018-09-03 18:43:45
59,U_302894495047,1,apply_filter,2018-09-03 20:52:20
5,U_302894495047,1,search,2018-09-03 21:32:06
35,U_302894495047,1,click_article_after_search,2018-09-03 22:54:30
46,U_302894495047,1,click_article_after_search,2018-09-03 23:34:16
23,U_302894495047,1,search,2018-09-03 23:57:23
24,U_302894495047,1,search,2018-09-04 02:14:36
58,U_302894495047,1,click_article_after_search,2018-09-04 02:38:58
31,U_302894495047,1,search,2018-09-04 03:30:56
48,U_302894495047,1,click_article_after_search,2018-09-04 03:32:03
4,U_302894495047,1,search,2018-09-04 03:49:29
10,U_302894495047,1,search,2018-09-04 07:12:30
28,U_302894495047,1,search,2018-09-04 07:28:46
29,U_302894495047,1,search,2018-09-04 10:46:34
30,U_302894495047,1,search,2018-09-04 11:13:26
14,U_302894495047,1,search,2018-09-04 11:40:07
25,U_302894495047,1,search,2018-09-04 14:24:39
9,U_302894495047,1,search,2018-09-04 19:54:11
51,U_302894495047,1,click_article_after_search,2018-09-04 20:21:22
6,U_302894495047,1,search,2018-09-04 21:26:21
44,U_302894495047,1,click_article_after_search,2018-09-04 22:07:27
57,U_302894495047,1,click_article_after_search,2018-09-04 23:25:35
21,U_302894495047,1,search,2018-09-04 23:28:06
7,U_303238412720,1,search,2018-09-01 14:20:36
3,U_303238412720,1,search,2018-09-01 14:51:52
12,U_303238412720,1,search,2018-09-01 14:58:40
1,U_303238412720,1,search,2018-09-01 15:18:09
17,U_303238412720,1,search,2018-09-01 16:19:37
43,U_303238412720,1,add_to_cart,2018-09-01 16:47:38
36,U_303238412720,1,search,2018-09-01 19:27:21
33,U_303238412720,1,search,2018-09-01 19:31:22
40,U_303238412720,1,click_article_after_search,2018-09-01 20:12:17
39,U_303238412720,1,click_article_after_search,2018-09-01 21:44:23
38,U_303238412720,1,add_to_cart,2018-09-01 21:45:39
20,U_303238412720,1,search,2018-09-01 22:40:18
41,U_303238412720,1,click_article_after_search,2018-09-01 23:54:31
11,U_303238412720,1,search,2018-09-02 00:40:21
45,U_303238412720,1,add_to_cart,2018-09-02 08:40:57
22,U_303238412720,1,search,2018-09-02 10:05:09
34,U_303238412720,1,search,2018-09-02 13:17:45
37,U_303238412720,1,search,2018-09-02 14:13:25
13,U_303238412720,1,search,2018-09-02 17:13:50
27,U_303238412720,1,search,2018-09-02 18:32:33
16,U_303238412720,1,search,2018-09-02 19:10:08
18,U_303238412720,1,search,2018-09-02 19:32:29
26,U_303238412720,1,search,2018-09-02 20:19:46
2,U_303238412720,1,search,2018-09-02 22:39:19
15,U_303238412720,1,search,2018-09-03 01:34:43
0,U_303238412720,1,search,2018-09-03 02:46:21
8,U_303238412720,1,search,2018-09-03 03:25:29
32,U_303238412720,1,search,2018-09-03 03:36:00
42,U_303238412720,1,add_to_cart,2018-09-03 10:26:18
19,U_303238412720,1,search,2018-09-03 18:43:45
5,U_303238412720,1,search,2018-09-03 21:32:06
35,U_303238412720,1,search,2018-09-03 22:54:30
46,U_303238412720,1,add_to_cart,2018-09-03 23:34:16
23,U_303238412720,1,search,2018-09-03 23:57:23
24,U_303238412720,1,search,2018-09-04 02:14:36
31,U_303238412720,1,search,2018-09-04 03:30:56
4,U_303238412720,1,search,2018-09-04 03:49:29
10,U_303238412720,1,search,2018-09-04 07:12:30
28,U_303238412720,1,search,2018-09-04 07:28:46
29,U_303238412720,1,search,2018-09-04 10:46:34
30,U_303238412720,1,search,2018-09-04 11:13:26
14,U_303238412720,1,search,2018-09-04 11:40:07
25,U_303238412720,1,search,2018-09-04 14:24:39
9,U_303238412720,1,search,2018-09-04 19:54:11
6,U_303238412720,1,search,2018-09-04 21:26:21
44,U_303238412720,1,add_to_cart,2018-09-04 22:07:27
21,U_303238412720,1,search,2018-09-04 23:28:06
0,U_307179337229,0,see_rarities,2018-09-03 02:46:21
1,U_317436049271,0,search,2018-09-01 15:18:09
0,U_317436049271,0,search,2018-09-03 02:46:21
7,U_344947372360,0,click_article_after_search,2018-09-01 14:20:36
3,U_344947372360,0,search,2018-09-01 14:51:52
12,U_344947372360,0,click_article_after_search,2018-09-01 14:58:40
1,U_344947372360,0,search,2018-09-01 15:18:09
17,U_344947372360,0,click_article_after_search,2018-09-01 16:19:37
11,U_344947372360,0,click_article_after_search,2018-09-02 00:40:21
13,U_344947372360,0,click_article_after_search,2018-09-02 17:13:50
16,U_344947372360,0,click_article_after_search,2018-09-02 19:10:08
18,U_344947372360,0,click_article_after_search,2018-09-02 19:32:29
2,U_344947372360,0,search,2018-09-02 22:39:19
15,U_344947372360,0,click_article_after_search,2018-09-03 01:34:43
0,U_344947372360,0,search,2018-09-03 02:46:21
8,U_344947372360,0,click_article_after_search,2018-09-03 03:25:29
19,U_344947372360,0,click_article_after_search,2018-09-03 18:43:45
5,U_344947372360,0,search,2018-09-03 21:32:06
4,U_344947372360,0,search,2018-09-04 03:49:29
10,U_344947372360,0,click_article_after_search,2018-09-04 07:12:30
14,U_344947372360,0,click_article_after_search,2018-09-04 11:40:07
9,U_344947372360,0,click_article_after_search,2018-09-04 19:54:11
6,U_344947372360,0,search,2018-09-04 21:26:21
7,U_344947652125,1,search,2018-09-01 14:20:36
3,U_344947652125,1,search,2018-09-01 14:51:52
53,U_344947652125,1,apply_filter,2018-09-01 14:57:10
12,U_344947652125,1,search,2018-09-01 14:58:40
1,U_344947652125,1,search,2018-09-01 15:18:09
17,U_344947652125,1,search,2018-09-01 16:19:37
43,U_344947652125,1,apply_filter,2018-09-01 16:47:38
36,U_344947652125,1,search,2018-09-01 19:27:21
33,U_344947652125,1,search,2018-09-01 19:31:22
40,U_344947652125,1,apply_filter,2018-09-01 20:12:17
39,U_344947652125,1,apply_filter,2018-09-01 21:44:23
38,U_344947652125,1,apply_filter,2018-09-01 21:45:39
20,U_344947652125,1,search,2018-09-01 22:40:18
41,U_344947652125,1,click_article_after_search,2018-09-01 23:54:31
11,U_344947652125,1,search,2018-09-02 00:40:21
52,U_344947652125,1,apply_filter,2018-09-02 01:43:43
45,U_344947652125,1,apply_filter,2018-09-02 08:40:57
22,U_344947652125,1,search,2018-09-02 10:05:09
34,U_344947652125,1,search,2018-09-02 13:17:45
37,U_344947652125,1,search,2018-09-02 14:13:25
13,U_344947652125,1,search,2018-09-02 17:13:50
54,U_344947652125,1,apply_filter,2018-09-02 17:23:57
27,U_344947652125,1,search,2018-09-02 18:32:33
16,U_344947652125,1,search,2018-09-02 19:10:08
18,U_344947652125,1,search,2018-09-02 19:32:29
26,U_344947652125,1,search,2018-09-02 20:19:46
2,U_344947652125,1,search,2018-09-02 22:39:19
